0.01,0.04,0.07,0.1,0.13,0.16
,,,,"[0, 10, 8, 10, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 5, 10, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[1, 12, 14, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 21, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 4, 17, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 11, 18, 9, 2, 6, 1, 2, 1, 3, 1, 4, 3, 2, 3, 4, 1, 1, 3, 3, 1, 3, 1, 0, 2, 3, 3, 4, 2, 1, 3, 3, 3, 1, 0, 0]",
,,,,"[0, 11, 13, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 16, 15, 1, 2, 2, 0, 1, 0, 2, 0, 2, 1, 1, 2, 1, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0, 2, 2, 2, 1, 0, 2, 1, 0, 0, 0]",
,,,,"[1, 17, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 8, 21, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 14, 15, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 7, 17, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 10, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 14, 15, 4, 2, 4, 0, 1, 0, 0, 2, 0, 2, 0, 3, 2, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 2, 2, 3, 0, 0, 2, 1, 1, 0, 0]",
,,,,"[0, 5, 7, 15, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 12, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[1, 11, 13, 16, 7, 5, 4, 3, 3, 4, 0, 7, 3, 3, 5, 5, 3, 3, 4, 4, 3, 5, 1, 1, 5, 4, 4, 5, 7, 1, 4, 4, 3, 4, 0, 1]",
,,,,"[0, 9, 14, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 5, 12, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 15, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 3, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 12, 18, 7, 3, 5, 1, 3, 2, 3, 0, 3, 3, 2, 4, 3, 1, 2, 3, 3, 0, 5, 0, 1, 2, 2, 4, 2, 4, 2, 3, 3, 2, 1, 1, 0]",
,,,,"[0, 20, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 18, 14, 1, 2, 3, 1, 1, 0, 1, 1, 1, 2, 0, 2, 2, 1, 1, 0, 2, 0, 1, 1, 0, 0, 0, 2, 2, 1, 0, 0, 3, 1, 0, 0, 0]",
,,,,"[0, 14, 13, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 10, 9, 13, 3, 2, 1, 1, 0, 2, 0, 2, 1, 1, 2, 2, 0, 0, 1, 2, 0, 1, 1, 0, 0, 0, 2, 2, 2, 1, 0, 2, 0, 0, 1, 0]",
,,,,"[0, 5, 20, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 27, 5, 1, 2, 3, 0, 1, 0, 2, 0, 2, 1, 1, 2, 2, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 2, 1, 1, 0, 0]",
,,,,"[0, 8, 19, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 18, 11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 24, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[1, 7, 9, 14, 3, 3, 1, 0, 1, 0, 1, 2, 2, 0, 2, 2, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0, 2, 2, 3, 1, 0, 1, 1, 1, 0, 0]",
,,,,"[0, 14, 16, 7, 1, 5, 2, 2, 2, 2, 1, 4, 3, 2, 3, 4, 1, 1, 1, 4, 2, 3, 1, 0, 2, 2, 3, 3, 5, 0, 3, 3, 3, 1, 0, 0]",
,,,,"[0, 7, 17, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 6, 17, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[1, 9, 21, 1, 3, 3, 0, 1, 0, 1, 1, 2, 1, 1, 1, 3, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0, 3, 0, 1, 0, 0]",
,,,,"[0, 19, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 13, 21, 5, 7, 8, 3, 3, 1, 7, 0, 6, 4, 4, 4, 5, 4, 1, 5, 4, 2, 6, 3, 0, 4, 4, 4, 5, 5, 2, 5, 4, 5, 3, 1, 2]",
,,,,"[0, 4, 6, 13, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 12, 14, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[1, 6, 17, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 11, 14, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 3, 19, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 8, 20, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 14, 18, 7, 4, 6, 3, 5, 1, 5, 1, 6, 2, 4, 4, 6, 2, 3, 4, 4, 3, 4, 3, 0, 4, 5, 4, 5, 5, 2, 4, 4, 4, 4, 0, 1]",
,,,,"[0, 13, 15, 5, 1, 4, 0, 1, 0, 2, 0, 2, 1, 0, 3, 2, 0, 1, 0, 2, 0, 1, 1, 0, 0, 0, 2, 2, 2, 0, 0, 3, 0, 1, 0, 0]",
,,,,"[0, 8, 17, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 18, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,"[0, 9, 23, 5, 2, 5, 1, 2, 1, 3, 1, 3, 4, 2, 3, 3, 3, 1, 3, 3, 0, 5, 0, 0, 3, 2, 3, 4, 4, 1, 2, 3, 3, 2, 0, 0]",
,,,,"[0, 9, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
,,,,,"[0, 11, 19, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
,,,,,"[1, 27, 10, 4, 4, 7, 3, 4, 1, 5, 1, 6, 5, 3, 4, 5, 4, 2, 4, 4, 3, 5, 2, 0, 5, 4, 4, 4, 7, 2, 4, 4, 4, 4, 1, 0]"
,,,,,"[0, 29, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
,,,,,"[1, 34, 3, 4, 5, 7, 3, 3, 4, 4, 1, 5, 5, 4, 4, 5, 2, 4, 5, 4, 2, 6, 3, 0, 4, 5, 4, 4, 7, 1, 4, 6, 3, 4, 0, 0]"
,,,,,"[2, 22, 11, 3, 3, 5, 1, 3, 2, 2, 0, 5, 3, 2, 3, 3, 3, 1, 3, 3, 1, 3, 2, 0, 2, 3, 3, 3, 3, 1, 3, 3, 3, 1, 0, 0]"
,,,,,"[0, 4, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
,,,,,"[1, 13, 18, 1, 2, 4, 0, 1, 0, 1, 1, 1, 2, 0, 2, 2, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0, 3, 1, 0, 0, 0]"
,,,,,"[0, 23, 15, 3, 5, 8, 3, 3, 2, 4, 3, 6, 4, 4, 4, 5, 3, 3, 5, 4, 4, 4, 0, 2, 5, 4, 4, 5, 6, 1, 5, 5, 4, 3, 0, 0]"
,,,,,"[0, 27, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
,,,,,"[0, 39, 8, 7, 7, 12, 7, 7, 8, 9, 6, 8, 12, 6, 8, 10, 8, 7, 8, 9, 7, 9, 5, 6, 7, 9, 8, 8, 8, 11, 8, 7, 10, 7, 4, 5]"
,,,,,"[0, 25, 13, 4, 4, 6, 5, 2, 5, 4, 1, 6, 4, 3, 5, 5, 3, 3, 4, 4, 2, 5, 4, 0, 4, 5, 4, 4, 7, 1, 5, 4, 4, 4, 0, 0]"
,,,,,"[0, 10, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
,,,,,"[0, 19, 16, 3, 3, 5, 2, 2, 2, 2, 1, 4, 3, 1, 4, 3, 3, 1, 3, 3, 1, 4, 1, 0, 3, 2, 3, 3, 5, 0, 3, 3, 2, 2, 0, 0]"
,,,,,"[0, 39, 8, 7, 8, 13, 7, 7, 6, 9, 4, 10, 10, 7, 6, 11, 6, 8, 6, 10, 7, 10, 5, 6, 7, 10, 7, 10, 9, 8, 7, 9, 9, 7, 1, 6]"
,,,,,"[0, 30, 5, 3, 3, 5, 2, 2, 1, 3, 1, 3, 4, 1, 4, 3, 3, 0, 4, 3, 0, 5, 0, 1, 3, 2, 3, 3, 4, 1, 3, 3, 2, 2, 0, 0]"
,,,,,"[0, 16, 16, 0, 3, 2, 1, 1, 0, 1, 1, 2, 2, 0, 2, 2, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 2, 2, 3, 0, 0, 2, 2, 0, 0, 0]"
,,,,,"[1, 9, 14, 7, 4, 3, 0, 1, 0, 2, 0, 2, 1, 0, 3, 2, 0, 0, 1, 2, 0, 1, 1, 0, 0, 0, 1, 3, 2, 0, 1, 2, 1, 0, 1, 0]"
,,,,,"[0, 15, 17, 1, 2, 4, 0, 1, 0, 2, 0, 1, 2, 0, 2, 2, 0, 1, 2, 0, 0, 2, 0, 0, 0, 1, 1, 3, 3, 0, 0, 2, 1, 0, 0, 0]"
,,,,,"[0, 26, 8, 4, 4, 4, 2, 2, 1, 3, 1, 4, 3, 2, 3, 3, 3, 1, 3, 3, 1, 3, 1, 1, 3, 1, 4, 3, 5, 0, 2, 3, 3, 2, 0, 0]"
,,,,,"[0, 19, 11, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
,,,,,"[0, 10, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
,,,,,"[0, 25, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
,,,,,"[0, 19, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
,,,,,"[0, 33, 2, 2, 4, 4, 3, 2, 1, 3, 1, 4, 3, 2, 3, 3, 2, 1, 3, 3, 2, 3, 2, 0, 2, 2, 3, 3, 4, 2, 2, 3, 3, 1, 1, 0]"
,,,,,"[0, 21, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
,,,,,"[0, 18, 19, 5, 6, 6, 3, 3, 3, 5, 1, 6, 4, 4, 4, 5, 4, 3, 4, 4, 4, 3, 3, 1, 4, 5, 4, 4, 6, 2, 4, 4, 5, 3, 1, 1]"
,,,,,"[0, 15, 15, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
,,,,,"[0, 22, 7, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
,,,,,"[0, 24, 7, 2, 3, 3, 0, 1, 0, 2, 0, 1, 2, 0, 2, 2, 1, 1, 0, 2, 0, 1, 1, 0, 0, 0, 2, 2, 2, 0, 1, 2, 1, 0, 0, 0]"
,,,,,"[0, 18, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
,,,,,"[0, 12, 20, 1, 2, 4, 0, 1, 0, 2, 0, 1, 2, 0, 2, 2, 1, 1, 0, 2, 0, 2, 0, 0, 0, 0, 1, 3, 2, 0, 1, 2, 1, 0, 0, 0]"
,,,,,"[0, 32, 3, 3, 3, 3, 3, 3, 1, 3, 0, 4, 3, 2, 3, 4, 2, 1, 3, 3, 1, 4, 1, 1, 3, 1, 3, 3, 5, 1, 2, 3, 3, 1, 1, 0]"
,,,,,"[0, 33, 2, 3, 3, 5, 1, 3, 1, 3, 1, 4, 3, 2, 3, 3, 3, 1, 3, 3, 1, 4, 1, 0, 2, 3, 3, 3, 3, 1, 3, 3, 3, 1, 0, 0]"
,,,,,"[0, 19, 13, 1, 3, 2, 1, 1, 0, 1, 1, 1, 2, 0, 2, 2, 1, 1, 0, 2, 0, 0, 2, 0, 0, 0, 2, 2, 2, 1, 0, 2, 1, 0, 0, 0]"
,,,,,"[1, 24, 10, 2, 3, 5, 2, 2, 1, 4, 0, 4, 3, 2, 3, 3, 4, 0, 3, 3, 0, 5, 1, 0, 3, 2, 3, 3, 3, 3, 1, 4, 3, 1, 1, 0]"
,,,,,"[0, 29, 9, 4, 4, 7, 4, 3, 3, 4, 2, 6, 4, 4, 4, 5, 2, 2, 5, 4, 3, 5, 3, 1, 4, 4, 4, 5, 5, 2, 4, 4, 5, 3, 0, 1]"
,,,,,"[0, 29, 3, 1, 3, 3, 0, 1, 0, 2, 0, 1, 2, 0, 2, 2, 1, 0, 2, 0, 0, 2, 0, 0, 0, 2, 0, 3, 2, 0, 1, 2, 1, 0, 0, 0]"
,,,,,"[0, 26, 8, 3, 3, 4, 2, 3, 0, 4, 0, 5, 3, 1, 4, 3, 3, 0, 4, 2, 1, 4, 0, 1, 3, 2, 4, 3, 2, 2, 3, 3, 3, 0, 0, 0]"
,,,,,"[0, 22, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
,,,,,"[0, 20, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
,,,,,"[0, 16, 11, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
,,,,,"[0, 16, 11, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
,,,,,"[0, 13, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
,,,,,"[0, 27, 5, 1, 2, 4, 0, 1, 0, 2, 0, 1, 2, 0, 2, 2, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 2, 2, 2, 1, 0, 2, 2, 0, 0, 0]"
,,,,,"[0, 24, 10, 4, 4, 4, 2, 2, 1, 3, 0, 5, 3, 2, 3, 3, 3, 1, 3, 3, 0, 4, 2, 0, 3, 2, 3, 3, 4, 1, 2, 3, 3, 2, 0, 0]"
,,,,,"[0, 26, 6, 1, 2, 3, 1, 1, 0, 0, 2, 1, 2, 0, 2, 2, 1, 0, 2, 0, 0, 2, 0, 0, 0, 1, 1, 3, 3, 0, 0, 2, 1, 0, 0, 0]"
,,,,,"[0, 25, 13, 4, 4, 8, 2, 4, 2, 5, 1, 7, 4, 4, 4, 4, 5, 3, 4, 4, 3, 5, 2, 1, 4, 4, 5, 4, 7, 1, 4, 4, 5, 3, 1, 0]"
,,,,,"[0, 11, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
,,,,,"[1, 18, 16, 2, 4, 5, 1, 2, 2, 2, 1, 4, 3, 2, 3, 4, 2, 1, 3, 3, 1, 4, 1, 1, 2, 2, 3, 3, 4, 1, 2, 3, 3, 2, 0, 0]"
,,,,,"[0, 22, 13, 3, 2, 4, 3, 3, 0, 3, 1, 5, 2, 1, 5, 3, 3, 0, 3, 3, 1, 3, 1, 0, 3, 2, 3, 3, 3, 1, 3, 3, 3, 1, 0, 0]"
